Date,FDTR Index,VIX Index,USTW$ Index,USGG10YR Index,USGG30YR Index,USGG5YR Index,USYC2Y10 Index,USYC2Y30 Index,USYC5Y10 Index,USYC2Y5Y Index,CPI YOY Index,FDIDFDMO Index,USURTOT Index,NFP TCH Index,USEMNCHG Index,IP CHNG Index,MTIBCHNG Index,MGT2TB Index,PIDSPINX Index,NAPMPMI Index,OUTFGAF Index,USGGBE10 Index,USHBMIDX Index,CONCCONF Index,OEUSKLAR Index,RSTAMOM Index,USTBTOT Index,FDDSGDP Index,M2% YOY Index,CLA Comdty,CONSSENT Index,PIDSDPS Index,CICRTOT Index,ARDIMOYY Index,M1% YOY Index,SCGRRAI Index,EMB US Equity,SPE AUTO Index,SPE CARD Index,BFCIUS Index,INJCJMOM Index,LEI CHNG Index,GDP CYOY Index,SLDETIGT Index,SLDETGTS Index,GFSIFFND Index,XLF US Equity,XLE US Equity,XLK US Equity,XLV US Equity,XLI US Equity,XLY US Equity,XLB US Equity,CDX HY CDSI GEN 5Y SPRD Corp,PCUSEQTR Index,GFSIRLIQ Index,CIGMEMRA Index,CIGMGRAM Index,LF98OAS Index
11/02/1997,5.25,19.97,92.5522,6.406,6.705,6.161,54.95,84.6,23.8,31.15,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.95,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.53,#N/A N/A,#N/A N/A,#N/A N/A,2.78
12/02/1997,5.25,19.48,92.9839,6.413,6.708,6.168,60.8,89.95,31.55,29.25,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.989,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.45,#N/A N/A,#N/A N/A,#N/A N/A,2.78
13/02/1997,5.25,19.23,93.0965,6.308,6.625,6.098,54.6,94.6,25.1,29.5,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.973,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.47,#N/A N/A,#N/A N/A,#N/A N/A,2.78
14/02/1997,5.25,19.18,92.9961,6.265,6.525,6.057,50.35,86.3,20.45,29.9,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.908,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.43,#N/A N/A,#N/A N/A,#N/A N/A,2.78
15/02/1997,5.25,19.18,92.9961,6.265,6.525,6.057,50.35,86.3,20.45,29.9,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.908,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.43,#N/A N/A,#N/A N/A,#N/A N/A,2.78
16/02/1997,5.25,19.18,92.9961,6.265,6.525,6.057,50.35,86.3,20.45,29.9,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.908,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.43,#N/A N/A,#N/A N/A,#N/A N/A,2.78
17/02/1997,5.25,19.18,92.9961,6.267,6.53,6.061,49.75,75.5,19.95,29.8,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.967,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.43,#N/A N/A,#N/A N/A,#N/A N/A,2.78
18/02/1997,5.25,19.7,93.337,6.273,6.546,6.068,46.95,72.6,16.5,30.45,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.51,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.952,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.51,#N/A N/A,#N/A N/A,#N/A N/A,2.78
19/02/1997,5.25,20.61,93.5664,6.314,6.582,6.108,47.6,70.8,13.95,33.65,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.947,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.42,#N/A N/A,#N/A N/A,#N/A N/A,2.78
20/02/1997,5.25,21.41,93.0756,6.387,6.656,6.175,54.95,74.4,22.75,32.2,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.906,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.51,#N/A N/A,#N/A N/A,#N/A N/A,2.78
21/02/1997,5.25,20.55,93.2046,6.368,6.643,6.16,52.1,80.9,19.35,32.75,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.934,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.66,#N/A N/A,#N/A N/A,#N/A N/A,2.78
22/02/1997,5.25,20.55,93.2046,6.368,6.643,6.16,52.1,80.9,19.35,32.75,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.934,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.66,#N/A N/A,#N/A N/A,#N/A N/A,2.78
23/02/1997,5.25,20.55,93.2046,6.368,6.643,6.16,52.1,80.9,19.35,32.75,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.934,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.66,#N/A N/A,#N/A N/A,#N/A N/A,2.78
24/02/1997,5.25,19.84,92.6092,6.385,6.655,6.174,52.1,77.95,20.3,31.8,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.012,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.35,#N/A N/A,#N/A N/A,#N/A N/A,2.78
25/02/1997,5.25,19.98,92.6506,6.391,6.658,6.182,34.75,61.15,4.5,30.25,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.076,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.38,#N/A N/A,#N/A N/A,#N/A N/A,2.78
26/02/1997,5.25,20.74,92.938,6.532,6.778,6.346,47.15,59.7,15.65,31.5,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.114,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.51,#N/A N/A,#N/A N/A,#N/A N/A,2.78
27/02/1997,5.25,21.08,92.8038,6.554,6.805,6.376,46.85,69.2,16.7,30.15,3,#N/A N/A,5.3,233,438,0.12,0.3,1.43,7531.4,53.8,12.8,#N/A N/A,54,118.74,73.3854,0.7,-11.269,-1.4,4.8,#N/A N/A,97.4,5.6,4.928,5.55,-3.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.058,-6.7,0.6,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.39,#N/A N/A,#N/A N/A,#N/A N/A,2.78
28/02/1997,5.25,21.1,92.8091,6.552,6.803,6.387,45.75,71,15.75,30,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.55,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.117,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.6,#N/A N/A,#N/A N/A,#N/A N/A,2.49
01/03/1997,5.25,21.1,92.8091,6.552,6.803,6.387,45.75,71,15.75,30,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.55,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.117,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.6,#N/A N/A,#N/A N/A,#N/A N/A,2.49
02/03/1997,5.25,21.1,92.8091,6.552,6.803,6.387,45.75,71,15.75,30,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.55,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.117,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.6,#N/A N/A,#N/A N/A,#N/A N/A,2.49
03/03/1997,5.25,20.89,93.0894,6.568,6.832,6.395,44.7,68.2,13.2,31.5,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.55,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.136,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.55,#N/A N/A,#N/A N/A,#N/A N/A,2.49
04/03/1997,5.25,20.62,93.5815,6.601,6.869,6.436,52.3,75.4,20.6,31.7,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.55,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.15,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.48,#N/A N/A,#N/A N/A,#N/A N/A,2.49
05/03/1997,5.25,19.49,93.4757,6.568,6.828,6.395,43,73.1,11.7,31.3,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.111,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.49,#N/A N/A,#N/A N/A,#N/A N/A,2.49
06/03/1997,5.25,20.48,93.4038,6.625,6.885,6.451,56.35,76.6,25.65,30.7,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.069,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.55,#N/A N/A,#N/A N/A,#N/A N/A,2.49
07/03/1997,5.25,19.32,93.6765,6.539,6.814,6.369,46.05,80.6,15.6,30.45,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.076,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.47,#N/A N/A,#N/A N/A,#N/A N/A,2.49
08/03/1997,5.25,19.32,93.6765,6.539,6.814,6.369,46.05,80.6,15.6,30.45,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.076,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.47,#N/A N/A,#N/A N/A,#N/A N/A,2.49
09/03/1997,5.25,19.32,93.6765,6.539,6.814,6.369,46.05,80.6,15.6,30.45,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.076,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.47,#N/A N/A,#N/A N/A,#N/A N/A,2.49
10/03/1997,5.25,19,93.4459,6.544,6.814,6.383,44.8,71.8,13.05,31.75,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.073,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.45,#N/A N/A,#N/A N/A,#N/A N/A,2.49
11/03/1997,5.25,19.25,93.3446,6.577,6.852,6.413,47.2,70.9,13.7,33.5,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.046,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.49,#N/A N/A,#N/A N/A,#N/A N/A,2.49
12/03/1997,5.25,19.61,93.5162,6.61,6.885,6.44,44.45,68.65,7.25,37.2,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.07,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.6,#N/A N/A,#N/A N/A,#N/A N/A,2.49
13/03/1997,5.25,19.79,93.6444,6.703,6.959,6.537,55.4,73.6,18.8,36.6,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.115,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.57,#N/A N/A,#N/A N/A,#N/A N/A,2.49
14/03/1997,5.25,19.81,93.5045,6.692,6.941,6.515,50.85,77.55,15.1,35.75,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.056,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5,#N/A N/A,#N/A N/A,#N/A N/A,2.49
15/03/1997,5.25,19.81,93.5045,6.692,6.941,6.515,50.85,77.55,15.1,35.75,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.056,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5,#N/A N/A,#N/A N/A,#N/A N/A,2.49
16/03/1997,5.25,19.81,93.5045,6.692,6.941,6.515,50.85,77.55,15.1,35.75,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.056,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5,#N/A N/A,#N/A N/A,#N/A N/A,2.49
17/03/1997,5.25,20.95,93.6766,6.714,6.957,6.541,52.15,74.85,16.9,35.25,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.059,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.61,#N/A N/A,#N/A N/A,#N/A N/A,2.49
18/03/1997,5.25,21.26,93.2884,6.714,6.959,6.545,50.4,74.65,14.25,36.15,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,5.04,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.049,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.62,#N/A N/A,#N/A N/A,#N/A N/A,2.49
19/03/1997,5.25,21.74,93.5291,6.739,6.988,6.572,50.25,72.25,14.85,35.4,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.021,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.59,#N/A N/A,#N/A N/A,#N/A N/A,2.49
20/03/1997,5.25,21.22,93.7955,6.728,6.956,6.591,44.65,70.65,10.65,34,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.095,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.61,#N/A N/A,#N/A N/A,#N/A N/A,2.49
21/03/1997,5.25,19.69,93.6101,6.751,6.968,6.621,51.25,71.75,18.6,32.65,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.147,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.73,#N/A N/A,#N/A N/A,#N/A N/A,2.49
22/03/1997,5.25,19.69,93.6101,6.751,6.968,6.621,51.25,71.75,18.6,32.65,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.147,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.73,#N/A N/A,#N/A N/A,#N/A N/A,2.49
23/03/1997,5.25,19.69,93.6101,6.751,6.968,6.621,51.25,71.75,18.6,32.65,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.147,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.73,#N/A N/A,#N/A N/A,#N/A N/A,2.49
24/03/1997,5.25,20.06,93.4674,6.704,6.925,6.565,39.5,65.95,6.3,33.2,3,#N/A N/A,5.2,305,0,1.22,0.3,1.41,7568.3,53.1,16.9,#N/A N/A,52,118.87,73.7191,0.8,-9.776,-1.4,4.7,#N/A N/A,99.7,5.7,3.486,4.83,-3.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.049,-3.6,1.3,4.5,-5.5,-5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.52,#N/A N/A,#N/A N/A,#N/A N/A,2.49
